city,scenario,car_mean,car_std,car_var,car_cv,heli_mean,heli_std,heli_var,heli_cv,savings_mean,savings_std,savings_var,savings_cv
NY,fast,47.23285714285714,21.880656015313058,478.76310766045543,46.32507398215268,39.984285714285726,20.769358950664127,431.3662712215321,51.943803871038206,7.244285714285714,21.51618626108103,462.94627122153213,297.0090787370681
NY,normal,59.04999999999999,27.35408588296735,748.2460144927537,46.323600140503565,42.315714285714286,25.36621989578349,643.4451118012422,59.94515352975404,16.732857142857146,27.56583540496277,759.8752815734989,164.74075628339398
NY,rush,79.35999999999999,36.76408691857479,1351.598086956522,46.32571436312348,46.308571428571426,33.361727368379334,1113.0048530020708,72.04222963309951,33.051428571428566,38.00532663985498,1444.4048530020705,114.98845369942292
NY,worst,221.06142857142856,102.4157133732695,10488.978345755691,46.32907424651755,74.19714285714286,89.84879241795521,8072.805498964806,121.09467960369795,146.87142857142857,111.41627277246944,12413.585838509316,75.8597324586408
LA,fast,47.375,22.391444846761928,501.37680232558137,47.26426352878507,42.93181818181818,12.033282772866045,144.79989429175473,28.028821704928852,4.440909090909091,13.745685465693441,188.94386892177593,309.5241353585012
LA,normal,59.222727272727276,27.985651337088786,783.1966807610993,47.25491821444111,45.3909090909091,13.345233766053447,178.0952642706131,29.400675230640477,13.825,19.038383811120493,362.4600581395349,137.70982865186613
LA,rush,79.5840909090909,37.615607492918556,1414.933927061311,47.26523487701449,49.618181818181824,15.767102530228295,248.6015221987315,31.776864754948924,29.972727272727273,28.213862365835503,796.0220295983089,94.13178223360343
LA,worst,221.70681818181822,104.79026316770499,10980.999254756869,47.26524155958441,79.07499999999999,35.05171677446355,1228.6228488372094,44.32717897497762,142.6340909090909,92.58178770921093,8571.3874154334,64.90859731999046
