zipcode,city_key,total_establishments,total_employment,total_payroll_K,detailed_establishments,power_establishments,power_estab_pct,power_employment,estimated_revenue_M,power_revenue_M,power_emp_pct,power_rev_pct,city_name,revenue_per_employee,distance_km,distance_squared,Revenue_Norm,Employment_Norm,Distance_Norm,Corporate_Score,threshold_90,payroll_per_employee,PayrollPerEmp_Norm
92618,los_angeles,4367,98556,10429057,21267.0,10231.0,0.4810739643579254,47412,24237.048,16309.728,48.10666017289663,68.38513463392923,Los Angeles,245921.58772677463,69.42984717076577,4820.503678155891,0.46458393362947,0.5504426261554358,0.7498497567411428,38.30981655871371,14.05427164663838,105818.59044604083,0.0909392620283335
94538,san_francisco,2776,91478,13046021,13293.0,4049.0,0.3045964041224704,27863,19445.197,9584.872,30.45868952097772,50.54368388591449,San Francisco,212566.92319464788,49.09100785718911,2409.927052434603,0.3727309381089379,0.510910664916641,0.8749553198982849,38.00905432369735,14.05427164663838,142613.75412667525,0.1256604678096715
75201,dallas,2505,74119,10402360,12040.0,7923.0,0.6580564784053156,48774,20706.731,16778.256,65.80498927400532,81.78597351079043,Dallas,279371.42972787004,25.679490883613823,659.4362520416055,0.3969127577963612,0.4139573850149404,0.9658033498044218,37.986751632760765,14.05427164663838,140346.7397023705,0.1235212335608788
95014,san_francisco,1602,54862,22622189,7533.0,3542.0,0.4701977963626709,25795,13378.865,8873.48,47.017972367030005,67.43387883450475,San Francisco,243863.96777368672,39.80663107538095,1584.567877571484,0.2564479472517388,0.3064034181351057,0.9177903093677724,37.21252775830548,14.05427164663838,412347.14374248113,0.38019034592725
94043,san_francisco,1229,59149,20656317,5470.0,2474.0,0.4522851919561243,26752,14224.223,9202.688,45.22815263148996,65.83255699495527,San Francisco,240481.20847351605,50.10979864607747,2510.991920350428,0.2726522625752424,0.3303471194392471,0.8697101942793355,37.01529939998,14.05427164663838,349225.1263757629,0.3206261984934798
94104,san_francisco,2096,59708,11849251,10023.0,7495.0,0.7477801057567595,44648,17693.212,15358.912,74.7772492798285,87.3698688344944,San Francisco,296329.00113887584,20.56047841063758,422.733272474294,0.3391478675257667,0.3334692395766427,0.9780879041487092,36.85057171912372,14.05427164663838,198453.32283781067,0.1783526415091437
90245,los_angeles,2247,75713,9332707,10598.0,6266.0,0.5912436308737498,44764,20195.911,15398.816,59.12326813096826,77.14225925971516,Los Angeles,266742.97676753,20.50948976362548,420.6391703642584,0.3871210620253954,0.4228601748163869,0.9781965851261106,36.83091684888423,14.05427164663838,123264.26109122609,0.1074016081595379
94107,san_francisco,2263,64092,14712891,10756.0,5951.0,0.5532725920416511,35460,16636.2,12198.24,55.32671784310055,74.2915634091154,San Francisco,259567.49672346003,59.18250523470804,3502.5689258562443,0.3188864448519088,0.3579547041246614,0.8182487313397954,36.27404471562755,14.05427164663838,229558.93091181427,0.2077049832534353
10003,new_york,4093,82374,7643447,20082.0,9417.0,0.4689273976695548,38627,20068.473,13287.688,46.892223274334135,67.32290914523318,New York,243626.3019884916,20.445147851957,418.0040706883819,0.3846782560944211,0.4600631126253177,0.9783333431222714,35.12849335939846,14.05427164663838,92789.55738461165,0.0786446098837139
10011,new_york,3536,65245,11794663,17233.0,7501.0,0.4352695409969245,28399,15480.386,9769.256,43.52670702735842,64.265463209313,New York,237265.4762817074,21.83266085499456,476.6650800092119,0.2967311278012393,0.3643944259822949,0.9752889185940724,34.8545624728912,14.05427164663838,180774.9712621657,0.1616707294986295
77030,houston,657,93086,8922857,2945.0,575.0,0.1952461799660441,18174,17863.216,6251.856,19.523881142169607,36.14620092398439,Houston,191900.13535870056,8.836128129356853,78.07716031841143,0.342406603377627,0.5198916473512245,0.9959750754365791,34.73288553353206,14.05427164663838,95856.0578389876,0.0815382671651188
60654,chicago,2248,62255,9038810,10715.0,6310.0,0.5888940737284181,36661,16578.454,12611.384,58.88844269536584,76.97062766751948,Chicago,266299.15669424145,24.17642687841143,584.4996166071746,0.3177795358350532,0.3476947136194811,0.9696924566169136,33.843960218464005,14.05427164663838,145190.10521243274,0.1280916029716178
10013,new_york,4574,68109,9403349,22378.0,9795.0,0.4377066761998391,29811,16191.174,10254.984,43.76954587499449,64.49187349917021,New York,237724.4417037396,21.02738263073829,442.1508202994744,0.3103559268569795,0.3803904046468764,0.9770801605118218,33.820822300316635,14.05427164663838,138063.23687031082,0.1213664402727614
60603,chicago,1528,57717,9556766,7267.0,4383.0,0.6031374707582221,34811,15525.414,11974.984,60.3132525945562,78.00284895724964,Chicago,268992.0474037112,25.40288550005482,645.3065917288953,0.2975942507744491,0.3223491301069563,0.9665366594581284,33.36932026349027,14.05427164663838,165579.7425368609,0.1473319792203291
60611,chicago,2854,80654,6915381,13817.0,5426.0,0.3927046392125642,31673,18487.567,10895.512,39.27021598432812,60.14067391103855,Chicago,229220.7082103801,25.82833947016632,667.1031197861514,0.3543745275902621,0.4504565891256388,0.9654054500668244,33.18078152811393,14.05427164663838,85741.3271505443,0.0719936528591607
10010,new_york,2687,61252,9346688,13013.0,6580.0,0.5056481979558902,30971,15347.579,10654.024,50.56324691438648,70.47100507086205,New York,250564.5366681904,20.382954937390338,415.46485197968514,0.2941854057460052,0.3420927699740289,0.978465125030028,33.118889127216185,14.05427164663838,152594.00509371122,0.1350781823382315
94080,san_francisco,2284,62001,12254433,10842.0,2498.0,0.2304002951484965,14285,12310.02,4914.04,23.039950968532764,41.12600403877554,San Francisco,198545.5073305269,23.85736120894949,569.1736838542879,0.2359597027305417,0.3462760758468541,0.970487851140987,32.052759987517106,14.05427164663838,197648.95727488268,0.177593613978345
94089,san_francisco,562,46185,14900630,2384.0,1116.0,0.4681208053691275,21620,11244.855,7437.28,46.811735411930286,67.25176083720311,San Francisco,243474.17992854823,39.02057534648201,1522.60530037048,0.2155419985962463,0.2579407411544583,0.9210060806619458,31.9313463410868,14.05427164663838,322629.2086175165,0.2955293585543322
92614,los_angeles,2624,65212,6603368,12563.0,6890.0,0.5484358831489294,35764,16867.256,12302.816,54.842666993804826,73.91612438439644,Los Angeles,258652.6406182912,21.4368205420651,459.53727495270425,0.323315461057336,0.364210114775615,0.976177827776372,31.873405322223164,14.05427164663838,101260.01349444888,0.0866376290805884
33607,miami,2388,75808,6131199,11427.0,5178.0,0.4531373063796272,34351,18242.579,11816.744,45.313159560996205,65.9096889493131,Miami,240641.8715702828,40.71760155123828,1657.923076085402,0.349678454680945,0.4233907676841018,0.9139832769247188,31.82851019417834,14.05427164663838,80877.99440692275,0.0674044416671671
92123,los_angeles,1940,72304,5956962,9105.0,3574.0,0.3925315760571115,28381,16571.129,9763.064,39.252323522903296,60.12268639010278,Los Angeles,229186.8914582872,22.270317723270168,495.9670514954013,0.3176391259616686,0.4038202686475467,0.9742871732079036,30.86070559570748,14.05427164663838,82387.72405399424,0.0688290754642915
92101,los_angeles,4351,63064,5621778,21231.0,11815.0,0.5564975743017286,35094,16407.686,12072.336,55.6482303691488,74.53939702883774,Los Angeles,260175.15539769127,28.29194855282372,800.4343529156241,0.3145061551854775,0.3522131307771789,0.9584857451177616,30.339916684820377,14.05427164663838,89144.0124318153,0.075204545923412
77056,houston,2717,57306,6698795,13103.0,6610.0,0.5044646264214302,28908,14346.042,9944.352,50.44497958328971,70.37245696400626,Houston,250341.0114124176,29.710449272982835,882.7107960024863,0.2749873602361078,0.3200536178055796,0.9542157125300738,29.905032427461325,14.05427164663838,116895.17677032072,0.1013915170164664
94588,san_francisco,1827,54691,8093394,8685.0,3746.0,0.4313183649971214,23589,12935.426,8114.616,43.131411018266256,63.89491891389898,San Francisco,236518.36682452323,33.23788133433075,1104.7567555950525,0.2479478497986608,0.305448350973219,0.9426918370700752,29.8274752533569,14.05427164663838,147984.01930847854,0.130728038213656
75063,dallas,1860,64554,5287281,8772.0,4169.0,0.4752621979024168,30680,15804.39,10553.92,47.5261021780215,67.8799678869215,Dallas,244824.33311646065,4.640900472045372,21.537957191430955,0.3029418254962707,0.3605350610181798,0.998909381184085,29.715082012089145,14.05427164663838,81904.77739566875,0.0683733500746541
95134,san_francisco,617,43722,10452449,2711.0,1443.0,0.532275912947252,23272,11175.318,8005.568,53.22720827043593,72.64262844809902,San Francisco,255599.4236311239,42.4989899776809,1806.1641491230216,0.214209072812554,0.2441844229104415,0.9062897720896088,29.522575290496096,14.05427164663838,239066.1223182837,0.2166763022042552
10004,new_york,1488,49746,5798290,7071.0,4274.0,0.6044406731721115,30068,13393.482,10343.392,60.44305069754352,78.09580349523209,New York,269237.36581835727,21.085123173798987,444.5824192542751,0.2567281344352559,0.2778295959116423,0.97695396391912,28.403940150545075,14.05427164663838,116557.91420415712,0.1010732642410813
92660,los_angeles,4328,53553,6311923,21117.0,11994.0,0.5679784060235828,30416,14049.339,10463.104,56.79607118181988,75.41433039461893,Los Angeles,262344.5745336396,60.04140164633691,3604.969911656749,0.2692999840364037,0.2990924069368036,0.8129342630670495,28.387781370551725,14.05427164663838,117863.1075756727,0.1023048904414746
90071,los_angeles,1140,39205,7631633,5349.0,4113.0,0.7689287717330342,30145,11774.18,10369.88,76.89070271649024,88.58918113310523,Los Angeles,300323.4281341666,57.48102765151739,3304.0685398745063,0.2256884090029775,0.2189561283476221,0.8285506243848774,27.758619800290845,14.05427164663838,194659.6862645071,0.174772833106481
90045,los_angeles,2251,65509,4470187,10708.0,4250.0,0.3968995143817706,26000,15067.895,8944.0,39.6892030102734,60.56028243718534,Los Angeles,230012.5936894167,43.77938289749361,1916.6343668853565,0.2888242596671383,0.365868915635734,0.9005565219378473,27.48707210434887,14.05427164663838,68237.75359110962,0.0554766675091055
94304,san_francisco,479,39275,9033337,2081.0,1044.0,0.501681883709755,19703,9811.492,6777.832,50.16677275620624,70.1399024598626,San Francisco,249815.2005092298,31.15089939265045,970.3785329710304,0.1880664603922628,0.2193470915133067,0.9496658793129364,27.475988151820413,14.05427164663838,230002.21514958623,0.2081232817932352
75039,dallas,1079,50341,5526539,4966.0,2694.0,0.5424889246878776,27309,12964.256,9394.296,54.24802844599829,73.4510622111051,Dallas,257528.7737629368,51.81904089719896,2685.2129995055784,0.2485004800580025,0.2811527828199615,0.8606683633792169,27.049365521671216,14.05427164663838,109782.06630778091,0.0946793367348709
90017,los_angeles,2013,46383,4938269,9594.0,5783.0,0.6027725661872003,27958,12473.427,9617.552,60.27639436862644,77.97642052585654,Los Angeles,268922.38535670395,24.22661180366811,586.928719485631,0.2390919834377305,0.2590466083945377,0.969566389567091,26.65894048937724,14.05427164663838,106467.218593019,0.0915513302762769
10007,new_york,1410,40684,6181201,6619.0,3956.0,0.5976733645565795,24315,10901.555,8364.36,59.76550978271556,77.60861238783103,New York,267956.8134893324,20.9889967292101,440.5379836987923,0.2089614239159821,0.2272166215197296,0.9771638644808456,26.605144034836915,14.05427164663838,151931.98800511257,0.1344534798158157
90067,los_angeles,3021,31635,7267291,14677.0,11492.0,0.7829937998228521,24770,9584.955,8520.88,78.29935198356252,89.38319973193803,Los Angeles,302985.7752489331,12.679731646836991,160.77559463579954,0.1837240670152077,0.1766762545728727,0.9916831420928736,26.294712212638675,14.05427164663838,229723.12312312316,0.2078599207774542
7054,new_york,1676,49884,5464973,7814.0,3586.0,0.4589198873816227,22892,12058.608,7874.848,45.89046588084356,66.43064422518862,New York,241732.9805147944,52.01539403774672,2705.601216902057,0.2311404908414808,0.2786003518668491,0.8596102433460513,26.214218883901356,14.05427164663838,109553.62440862802,0.0944637709540413
91367,los_angeles,2877,47927,4357755,13866.0,8893.0,0.6413529496610414,30738,13238.167,10573.872,64.13503870469673,80.66718403797056,Los Angeles,276215.2231518768,45.64839252493884,2083.7757401108925,0.2537509659049173,0.2676701387919238,0.8918821178964567,26.1059683235639,14.05427164663838,90924.84403363448,0.0768850010246681
75034,dallas,3142,58146,4343309,15221.0,6008.0,0.394717824058866,22951,13350.369,7895.144,39.47133078801637,60.34247038408665,Dallas,229600.8151893509,47.26414848912536,2233.899732402091,0.2559017192992518,0.3247451757937948,0.8840908921795105,26.01089212288567,14.05427164663838,74696.60853713067,0.0615714693596716
60607,chicago,2044,49895,5270621,9599.0,4254.0,0.4431711636628815,22112,11912.893,7606.528,44.31706583826035,64.99897116317352,Chicago,238759.25443431205,48.63366362810524,2365.2332378916863,0.2283473407117555,0.2786617889357424,0.8772748665073289,25.988781124074467,14.05427164663838,105634.251929051,0.0907653137443312
11101,new_york,2988,57450,4960074,14366.0,4020.0,0.2798273701795907,16076,11943.114,5530.144,27.98259355961705,47.551277392311135,New York,207887.10182767623,35.24226514347404,1242.0172524429256,0.2289266344706028,0.3208578848892736,0.9355682088169204,25.92985040445133,14.05427164663838,86337.23237597912,0.072555969910882
92626,los_angeles,3150,57681,4693850,15213.0,5782.0,0.3800696772497206,21922,13083.813,7541.168,38.00558242748912,58.85529530435584,Los Angeles,226830.55078795445,60.057610070428325,3606.916527371614,0.2507922183832235,0.3221480633360328,0.8128332364277548,25.82354577240085,14.05427164663838,81376.01636587438,0.0678743926387261
11747,new_york,2001,47707,4769351,9472.0,5345.0,0.5642947635135135,26920,12482.465,9260.48,56.42777789422936,75.13526660579504,New York,261648.5002200935,53.12757558791076,2822.539287849172,0.2392652290944746,0.2664413974140579,0.8535413206392399,25.786566864804843,14.05427164663838,99971.72322719936,0.085421953241679
77024,houston,2640,54103,4239134,12677.0,5321.0,0.4197365307249349,22709,12677.966,7811.896,41.97364286638449,62.79523593197575,Houston,234330.1850174667,29.50095881054616,870.306570741541,0.2430127063172136,0.3021642603814683,0.9548594745122652,25.782014904613128,14.05427164663838,78353.03033103525,0.0650217970883765
91761,los_angeles,2773,73422,4285925,13160.0,1813.0,0.1377659574468085,10115,13292.145,3479.56,13.77652474735093,27.15686199305017,Los Angeles,181037.63177249325,45.99476202881469,2115.5181340872937,0.2547856476995323,0.410064508922338,0.890234731942407,25.74315370522272,14.05427164663838,58373.85252376672,0.0461687448228905
33131,miami,3859,39893,5562425,18798.0,13101.0,0.6969358442387488,27802,11437.993,9563.888,69.69142456069987,84.28971748084561,Miami,286716.7924197228,57.66729929176047,3325.5174076054777,0.2192441804564177,0.2227987377474936,0.8274374580793826,25.658472403769625,14.05427164663838,139433.60990649989,0.1226595722886888
33309,miami,2497,55119,4459513,11776.0,4357.0,0.3699898097826087,20393,12397.722,7015.192,36.99813131588019,57.81054473148152,Miami,224926.46818701355,39.38609267780646,1551.2642964247596,0.2376408258316443,0.3078388114719763,0.919518718757482,25.639078174204915,14.05427164663838,80907.0012155518,0.0674318135082115
10021,new_york,2372,49833,5612272,11421.0,3376.0,0.2955958322388582,14730,10508.085,5067.12,29.558726145325387,49.472456925712144,New York,210865.99241466497,20.886009114378968,436.2253767259213,0.2014191614066795,0.2783155072747075,0.9773876827649272,25.608521915332627,14.05427164663838,112621.5961310778,0.0973588165755551
92612,los_angeles,2215,42115,5050893,10497.0,6588.0,0.6276078879679908,26431,11523.284,9092.264,62.759111955360325,79.72499558321017,Los Angeles,273614.72159563104,48.36577495983749,2339.248187465643,0.2208790881029497,0.2352090256639392,0.8786234543649101,25.49263606828444,14.05427164663838,119930.97471209784,0.1042562023311421
95131,san_francisco,1548,46325,5970416,7176.0,2390.0,0.3330546265328874,15428,10096.267,5307.232,33.30383162439288,53.81315182348633,San Francisco,217944.24177010253,41.14209192063328,1692.671727605838,0.1935251937292049,0.2587226674858275,0.9121798703990648,25.220696381906805,14.05427164663838,128881.0793308149,0.1127018346682673
10005,new_york,1300,34751,5769310,6050.0,4089.0,0.6758677685950413,23487,9825.448,8079.528,67.58654427210728,82.95064101593836,New York,282738.56867428275,20.742720815971136,430.2604668493223,0.1883339771421543,0.1940797006339188,0.9776972532640896,25.208824417836038,14.05427164663838,166018.53184081035,0.1477460361830678
94305,san_francisco,122,48343,5251105,428.0,177.0,0.4135514018691589,19992,11271.653,6877.248,41.35448772314503,62.19816264216856,San Francisco,233159.9817967441,62.508081599107015,3907.260265200621,0.2160556782941249,0.2699935770337066,0.7972458155339777,24.93512673135842,14.05427164663838,108621.8273586662,0.0935844946067751
60515,chicago,1830,50793,4462724,8536.0,3154.0,0.369493908153702,18767,11419.878,6455.848,36.94800464630953,57.75807111107204,Chicago,224831.72878152505,45.28394657726077,2050.635817612208,0.2188969415681772,0.2836772878326677,0.8936020336307019,24.722327261151552,14.05427164663838,87861.00446911975,0.0739938546521759
60661,chicago,1104,39496,5485638,5126.0,3033.0,0.591689426453375,23369,10538.621,8038.936,59.1680170143812,77.17489762412484,Chicago,266827.5521571805,60.59025750175528,3671.179304129012,0.2020044932692969,0.2205814180792538,0.8094980879863024,24.65724007464221,14.05427164663838,138890.9763013976,0.1221475242045939
10020,new_york,676,31965,6827725,3051.0,1995.0,0.6538839724680433,20901,8904.864,7189.944,65.38714218676678,81.50853208095866,New York,278581.6987329892,46.71726903020698,2182.503225640736,0.1706876859640118,0.1785193666396715,0.8867582991617571,24.647813436258527,14.05427164663838,213600.0312842171,0.1926456063520858
95110,san_francisco,1091,36671,6587122,4908.0,2139.0,0.4358190709046455,15981,8704.414,5497.464,43.5793951623899,64.31466565480605,San Francisco,237365.0568569169,27.63468514632782,763.6758231366714,0.1668453434220399,0.2048032617498394,0.9603934615204496,24.598929945745752,14.05427164663838,179627.55310736003,0.1605879855212948
60173,chicago,2267,52699,4048304,10809.0,4311.0,0.398834304746045,21018,12140.747,7230.192,39.88310973642764,60.75344077896014,Chicago,230379.07740184825,51.99906054951022,2703.90229803163,0.2327149791131447,0.2943226563154514,0.8596984148647555,24.57629964278248,14.05427164663838,76819.37038653485,0.0635745818240612
95035,san_francisco,2236,45615,5440795,10582.0,3070.0,0.2901152901152901,13233,9571.362,4552.152,29.010194015126604,48.81044594445059,San Francisco,209829.26668858927,19.09019369644001,364.4354953675979,0.1834635084610893,0.2547571839481694,0.9811134774318484,24.564076587784676,14.05427164663838,119276.44415214294,0.1036385643594886
94085,san_francisco,799,35214,6942088,3552.0,1807.0,0.5087274774774775,17914,8843.916,6162.416,50.871812347361846,70.72725016638654,San Francisco,251147.7253365139,50.38744806545408,2538.8949225488323,0.1695193991431183,0.1966656427155184,0.8682620674010779,24.539470808216528,14.05427164663838,197140.00113591185,0.1771133451313775
11201,new_york,3141,47740,3930718,15207.0,6600.0,0.4340106529887552,20719,11315.591,7127.336,43.39966485127776,64.14664567263463,New York,237025.36656891496,18.84632167475618,355.18384066838456,0.2168979075114317,0.2666257086207378,0.981593625400982,24.435883087589364,14.05427164663838,82335.94470046082,0.0687802146519069
92108,los_angeles,2657,51639,3532619,12825.0,6443.0,0.5023781676413256,25942,12907.083,8924.048,50.23722380371425,70.19889054255177,Los Angeles,249948.3529890199,52.11251857486545,2715.7145922156965,0.2474045546394336,0.2884023569493703,0.8590853732794738,24.4284458232598,14.05427164663838,68409.90336760975,0.0556391140704785
75093,dallas,2648,51297,3765878,12839.0,4786.0,0.3727704649894852,19122,11565.093,6577.968,37.27703374466343,58.10164988996392,Dallas,225453.5937774139,26.276657150708004,690.4627110158541,0.2216805074062039,0.2864922226255969,0.9641931198779684,24.282791402600477,14.05427164663838,73413.22104606507,0.0603604199521665
77380,houston,2411,47291,4227391,11495.0,4915.0,0.4275772074815137,20220,11151.685,6955.68,42.75654987206868,63.541231767922326,Houston,235809.8792582098,46.17898021142461,2132.4982133671456,0.2137560616811276,0.2641179591722751,0.8893534895217795,24.212517346857823,14.05427164663838,89391.02577657482,0.0754376363710744
75019,dallas,1615,50081,4172666,7502.0,2946.0,0.3926952812583311,19666,11479.429,6765.104,39.26838521595016,60.13883367481117,Dallas,229217.2480581458,55.50960063745726,3081.315762929996,0.2200384498780648,0.2797006339188472,0.8401111826791493,24.115666497958337,14.05427164663838,83318.34428226274,0.0697072413213711
91505,los_angeles,2106,39256,4427425,10005.0,5520.0,0.5517241379310345,21658,10178.042,7450.352,55.17118402282454,74.17123287671234,Los Angeles,259273.5378031384,30.78947781860345,947.991944342274,0.1950927046365122,0.2192409729397637,0.9508277120245306,23.98685172602004,14.05427164663838,112783.39616873852,0.0975114967606959
60062,chicago,2823,46619,4386894,13578.0,5848.0,0.4306967152747091,20078,11020.687,6906.832,43.06827688281602,63.83550817780886,Chicago,236399.0433085223,58.65717661098399,3440.664367972167,0.2112450155932592,0.2603647127817029,0.8214614915123802,23.920927404649337,14.05427164663838,94100.98886720008,0.079882122584304
75261,dallas,405,55244,4165418,1718.0,319.0,0.1856810244470314,10257,10501.393,3528.408,18.56672217797408,34.725769007544976,Dallas,190091.104916371,27.48109245128349,755.2104423159905,0.2012908852465854,0.3085369599821274,0.9608328029724532,23.84213940015997,14.05427164663838,75400.36927087104,0.0622355626483742
33126,miami,2402,51511,3551749,11440.0,3983.0,0.3481643356643357,17934,11373.731,6169.296,34.81586457261556,55.4817495989287,Miami,220801.9840422434,28.452671774076595,809.554531083335,0.2180123689501459,0.2876874528749755,0.9580124205971507,23.77065150730205,14.05427164663838,68951.27254372853,0.0561499689950779
60604,chicago,995,35791,4131866,4622.0,3173.0,0.6864993509303332,24570,10191.335,8452.08,68.64854292978681,83.63116511794139,Chicago,284745.7461372971,38.36825721617465,1472.1231618065378,0.1953475126156114,0.1998882962383758,0.9236260332106556,23.54386957726955,14.05427164663838,115444.2737000922,0.1000223940385818
75082,dallas,725,42167,4215427,3226.0,1432.0,0.4438933663980161,18717,10073.398,6438.648,44.38779140085849,65.06413598915424,Dallas,238892.92574762256,56.2587624322244,3165.048350405464,0.193086827395494,0.2354994554441621,0.8357655782295962,23.004257283986764,14.05427164663838,99969.81051533188,0.0854201483397379
94403,san_francisco,1155,33187,6394179,5335.0,1899.0,0.3559512652296157,11812,7376.453,4063.328,35.59224997740079,56.32079777125381,San Francisco,222269.3524572875,23.01532933546645,529.7053844199826,0.1413902122452897,0.1853444664749085,0.972536200807576,22.9712118307204,14.05427164663838,192671.1965528671,0.1728964245362899
75038,dallas,1144,41349,3619117,5253.0,2927.0,0.5572054064344184,23039,10763.466,7925.416,55.71839705917918,74.59332201680827,Dallas,260307.77044184867,56.21720080979486,3160.3736668888,0.2063144534032439,0.2309307715937334,0.8360081877810592,22.85113575897673,14.05427164663838,87526.10704007352,0.0736778337030511
